State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Chungbuk,Jincheon,2024-09-01,25.81,23.39,16.06,31.12,47.19,5.18,0.5,5.72,29.04,1.14,4.43,1.55,59,Satisfactory,10.91,51.87,0.0013,0.78,9.24,798.13
Chungbuk,Eumseong,2024-09-01,25.72,45.98,6.19,16.5,22.69,4.9,0.69,2.96,37.24,2.27,5.77,2.71,77,Satisfactory,4.68,52.65,0.0001,1.57,16.67,781.22
Jeonbuk,Jeonju,2024-09-01,15.17,31.86,8.23,24.01,32.24,5.57,0.41,4.05,18.88,1.75,4.12,4.6,59,Satisfactory,11.38,54.38,0.0005,1.78,9.74,872.58
Jeonbuk,Iksan,2024-09-01,18.32,15.96,18.15,38.45,56.6,4.07,0.66,2.22,21.34,1.62,4.31,4.13,92,Satisfactory,8.85,64.03,0.0009,1.88,12.57,931.04
Jeonbuk,Gunsan,2024-09-01,13.66,23.07,11.82,29.38,41.2,4.98,0.52,3.58,36.11,1.09,2.48,2.89,92,Satisfactory,15.9,54.62,0.0008,1.32,10.91,703.93
Jeonbuk,Jeongeup,2024-09-01,22.92,36.72,8.95,20.57,29.51,6.39,0.6,5.79,34.14,0.97,3.06,1.76,86,Satisfactory,2.88,53.59,0.0023,0.79,14.12,102.65
Jeonbuk,Namwon,2024-09-01,19.79,31.88,14.38,29.08,43.46,6.72,0.66,4.44,17.34,0.6,1.61,1.7,67,Satisfactory,11.41,48.91,0.001,2.13,11.09,691.16
Jeonbuk,Gimje,2024-09-01,23.26,32.91,12.32,25.45,37.76,6.39,0.38,2.74,37.75,1.17,3.41,2.69,89,Satisfactory,5.38,63.3,0.0004,1.28,7.65,827.81
Jeonbuk,Wanju,2024-09-01,29.1,37.15,10.19,33.07,43.26,6.73,0.46,2.95,31.53,0.99,2.62,2.18,85,Satisfactory,6.05,69.36,0.0018,1.87,7.73,117.81
Gangwon,Chuncheon,2024-09-01,22.9,34.06,3.77,10.39,14.16,5.28,0.51,5.27,15.31,1.72,4.28,4.06,55,Satisfactory,9.67,45.1,0.0009,1.17,5.07,404.6
Gangwon,Wonju,2024-09-01,24.72,33.51,6.31,16.98,23.29,6.02,0.52,2.34,25.94,0.86,3.35,1.88,80,Satisfactory,8.56,66.41,0.0025,2.58,15.96,1228.73
Gangwon,Gangneung,2024-09-01,20.57,23.26,5.82,14.39,20.22,9.0,0.55,5.05,32.76,0.66,2.09,1.56,51,Satisfactory,8.2,68.33,0.0005,0.85,12.96,237.44
Gangwon,Donghae,2024-09-01,15.14,29.14,10.2,24.77,34.97,8.27,0.43,6.86,30.55,1.53,3.66,4.23,54,Satisfactory,13.37,54.6,0.0011,1.44,13.29,795.46
Gangwon,Sokcho,2024-09-01,22.41,42.19,8.5,21.78,30.29,5.41,0.47,4.81,28.75,1.1,4.22,2.56,75,Satisfactory,9.82,52.94,0.0006,1.46,13.28,460.61
Gangwon,Samcheok,2024-09-01,19.27,59.3,6.33,20.83,27.16,4.49,0.56,1.85,30.56,0.97,3.7,2.62,80,Satisfactory,10.25,68.96,0.0013,1.26,11.94,1507.42
Gangwon,Taebaek,2024-09-01,19.35,30.12,16.77,39.01,55.77,4.9,0.52,5.67,41.39,1.18,3.42,1.63,90,Satisfactory,12.46,53.97,0.0004,1.26,14.72,282.46
Gangwon,Hongcheon,2024-09-01,18.31,56.15,6.72,11.74,18.46,8.16,0.45,5.3,31.62,1.08,2.45,1.55,89,Satisfactory,11.65,66.14,0.0017,1.3,13.24,909.85
Jeju,Jeju City,2024-09-01,16.42,39.06,6.8,14.62,21.42,5.58,0.49,1.16,26.49,1.87,5.8,2.87,79,Satisfactory,11.06,54.63,0.0009,1.41,13.44,865.21
Jeju,Seogwipo,2024-09-01,16.02,24.09,19.16,34.24,53.4,7.13,0.54,3.95,35.93,1.38,4.39,1.98,60,Satisfactory,6.41,52.59,0.0011,0.86,13.95,1002.03
Seoul Capital Area,Seoul,2024-10-01,34.69,55.26,9.59,25.51,35.1,3.65,1.09,2.12,41.26,1.33,3.57,3.18,85,Satisfactory,6.17,46.39,0.0012,1.98,12.39,17275.89
Seoul Capital Area,Incheon,2024-10-01,25.8,37.52,28.72,49.66,78.38,3.4,0.78,2.42,27.17,1.65,3.9,4.05,91,Satisfactory,14.72,45.2,0.0013,1.2,22.51,17662.09
Seoul Capital Area,Suwon,2024-10-01,38.62,38.17,25.96,65.62,91.59,3.4,0.78,3.53,37.4,2.36,5.68,4.73,103,Moderate,8.97,59.9,0.001,1.36,16.87,14386.05
Seoul Capital Area,Seongnam,2024-10-01,20.95,44.39,11.47,28.1,39.58,8.8,0.57,6.41,34.29,1.3,4.19,3.04,93,Satisfactory,10.97,63.65,0.0014,1.41,14.23,1181.36
Seoul Capital Area,Goyang,2024-10-01,22.58,32.02,10.31,27.83,38.14,8.21,0.57,5.62,28.96,1.11,2.46,2.83,87,Satisfactory,8.02,50.13,0.0011,2.07,13.51,911.98
Seoul Capital Area,Yongin,2024-10-01,16.35,48.76,5.7,14.49,20.18,4.97,0.64,4.04,26.03,1.05,2.76,1.33,95,Satisfactory,6.2,53.93,0.0009,1.07,10.22,416.93
Seoul Capital Area,Bucheon,2024-10-01,17.35,57.56,12.46,26.39,38.85,6.49,0.58,4.61,32.92,1.14,4.25,3.37,76,Satisfactory,9.62,53.92,0.0001,1.94,12.01,1202.46
Seoul Capital Area,Ansan,2024-10-01,13.69,40.63,8.75,15.07,23.82,7.87,0.6,3.22,34.54,0.97,3.24,1.68,95,Satisfactory,11.83,49.83,0.0007,2.06,15.36,896.33
Seoul Capital Area,Namyangju,2024-10-01,16.01,35.76,7.68,23.28,30.96,7.74,0.57,3.43,32.91,1.33,3.32,2.96,85,Satisfactory,10.14,62.05,0.0013,1.42,12.23,800.49
Seoul Capital Area,Hwaseong,2024-10-01,20.99,51.29,12.94,25.98,38.92,6.25,0.43,5.04,27.97,1.02,3.0,2.99,72,Satisfactory,11.17,48.7,0.0011,1.16,10.52,548.49
Seoul Capital Area,Anyang,2024-10-01,30.51,21.63,7.95,20.92,28.87,4.29,0.53,0.92,30.52,1.75,3.53,4.26,82,Satisfactory,12.37,44.19,0.0013,0.5,13.7,493.57
Seoul Capital Area,Pyeongtaek,2024-10-01,17.55,35.04,13.2,22.97,36.17,6.52,0.5,4.11,28.78,1.01,2.67,1.5,71,Satisfactory,9.07,59.1,0.0007,1.81,9.24,1115.89
Seoul Capital Area,Uijeongbu,2024-10-01,23.63,29.05,15.3,25.8,41.1,3.47,0.54,3.48,27.06,1.56,5.85,3.47,89,Satisfactory,8.0,38.42,0.0002,0.64,11.22,844.99
Seoul Capital Area,Siheung,2024-10-01,17.56,53.55,7.5,15.16,22.67,3.77,0.65,1.03,40.81,1.16,4.04,2.78,69,Satisfactory,5.66,61.46,0.0009,1.81,9.19,475.82
Seoul Capital Area,Paju,2024-10-01,10.09,27.38,12.18,24.13,36.31,3.57,0.51,2.6,35.72,1.25,3.25,3.48,49,Good,9.67,57.38,0.0016,2.04,9.76,1187.59
Seoul Capital Area,Gimpo,2024-10-01,15.71,22.63,5.11,11.17,16.28,3.7,0.47,2.06,14.26,1.18,2.75,1.19,51,Satisfactory,12.28,45.85,0.0012,1.28,9.78,412.97
Seoul Capital Area,Gwangmyeong,2024-10-01,31.53,35.28,10.29,24.13,34.42,8.28,0.28,4.6,32.14,1.26,3.97,3.55,62,Satisfactory,12.49,50.21,0.0008,2.32,10.57,1080.78
Seoul Capital Area,Gwangju,2024-10-01,33.46,52.41,10.5,20.73,31.23,3.89,0.88,6.1,39.37,1.44,4.94,2.33,86,Satisfactory,11.07,55.68,0.0008,1.4,18.4,15139.21
Seoul Capital Area,Gunpo,2024-10-01,15.34,48.14,10.04,20.21,30.26,5.63,0.61,4.49,38.2,1.5,3.86,3.93,81,Satisfactory,9.4,75.68,0.0016,1.17,5.59,894.07
Seoul Capital Area,Osan,2024-10-01,23.97,12.75,11.16,19.77,30.94,10.56,0.45,4.19,29.84,1.31,4.25,2.05,58,Satisfactory,8.95,56.91,0.0008,1.21,10.09,673.71
Seoul Capital Area,Icheon,2024-10-01,16.55,27.68,6.38,18.27,24.65,4.79,0.45,2.41,35.0,1.09,3.85,2.84,99,Satisfactory,13.76,54.12,0.0006,0.8,17.48,554.56
Seoul Capital Area,Yangju,2024-10-01,19.9,24.74,16.08,41.53,57.61,7.43,0.53,3.96,39.35,1.14,3.74,3.16,96,Satisfactory,11.91,49.77,0.0015,2.05,15.82,1081.93
Seoul Capital Area,Guri,2024-10-01,18.89,13.72,3.91,7.7,11.61,7.2,0.38,4.7,29.05,0.98,3.72,2.39,67,Satisfactory,8.36,43.11,0.0004,1.33,14.72,656.58
Seoul Capital Area,Hanam,2024-10-01,25.15,26.45,10.74,24.61,35.35,7.56,0.42,3.71,36.52,1.08,4.23,1.2,63,Satisfactory,10.5,49.83,0.0006,1.79,14.54,586.66
Busan-Ulsan-Gyeongnam,Busan,2024-10-01,33.35,46.61,7.38,24.18,31.56,4.55,0.72,3.49,41.74,1.79,5.09,3.01,92,Satisfactory,21.56,46.34,0.0004,1.71,8.63,19677.41
Busan-Ulsan-Gyeongnam,Ulsan,2024-10-01,46.75,95.11,9.12,30.21,39.33,3.25,0.64,9.61,27.09,0.36,1.26,0.53,132,Moderate,8.86,54.83,0.0014,1.48,18.79,15542.87
Busan-Ulsan-Gyeongnam,Changwon,2024-10-01,17.28,58.91,13.55,37.74,51.3,2.14,0.54,17.16,14.94,1.24,4.57,2.03,51,Satisfactory,9.51,45.8,0.0019,2.38,28.89,2765.36
Busan-Ulsan-Gyeongnam,Gimhae,2024-10-01,23.95,34.94,14.51,30.94,45.45,6.75,0.42,2.97,22.87,1.34,3.67,3.16,68,Satisfactory,13.49,47.98,0.0007,1.78,12.62,956.29
Busan-Ulsan-Gyeongnam,Jinju,2024-10-01,31.83,45.47,13.66,41.09,54.74,4.53,0.63,4.68,33.42,0.78,1.61,1.07,83,Satisfactory,10.01,59.97,0.0011,0.77,9.07,758.51
Busan-Ulsan-Gyeongnam,Yangsan,2024-10-01,23.42,23.74,15.3,30.03,45.34,8.6,0.51,4.45,43.13,1.5,5.59,3.36,94,Satisfactory,13.78,63.75,0.0004,1.54,10.92,893.85
Busan-Ulsan-Gyeongnam,Geoje,2024-10-01,13.22,35.29,6.79,19.81,26.6,5.87,0.45,2.66,34.05,1.46,4.11,2.88,76,Satisfactory,19.5,67.01,0.0013,1.45,7.83,618.39
Busan-Ulsan-Gyeongnam,Tongyeong,2024-10-01,23.73,28.25,13.99,37.28,51.27,5.83,0.42,6.11,33.92,0.89,3.44,1.52,82,Satisfactory,4.49,43.6,0.0002,0.6,13.26,983.31
Busan-Ulsan-Gyeongnam,Sacheon,2024-10-01,27.71,15.73,12.58,26.36,38.95,5.18,0.26,2.94,31.56,1.05,3.94,1.98,90,Satisfactory,15.5,63.45,0.0007,1.55,13.43,764.53
Busan-Ulsan-Gyeongnam,Miryang,2024-10-01,17.95,44.65,10.65,30.2,40.85,6.27,0.51,3.96,33.79,0.95,3.16,2.18,54,Satisfactory,10.07,61.22,0.0013,1.53,13.58,949.05
Busan-Ulsan-Gyeongnam,Goseong,2024-10-01,24.14,23.26,15.22,28.83,44.05,8.17,0.43,1.11,29.68,0.85,3.01,2.26,56,Satisfactory,4.46,80.34,0.0012,2.05,9.52,873.42
Busan-Ulsan-Gyeongnam,Haman,2024-10-01,19.07,19.16,7.21,20.81,28.02,3.18,0.57,1.37,50.14,1.22,3.38,2.44,67,Satisfactory,9.05,53.32,0.0014,1.88,14.71,616.43
Daegu-Gyeongbuk,Daegu,2024-10-01,25.66,50.2,16.56,44.56,61.12,2.98,0.56,4.53,24.55,0.65,1.44,1.68,69,Satisfactory,9.66,60.97,0.001,1.67,17.72,15169.05
Daegu-Gyeongbuk,Pohang,2024-10-01,30.65,40.25,8.86,18.42,27.28,4.26,0.37,11.26,37.81,0.81,2.49,0.98,87,Satisfactory,20.8,62.24,0.0017,1.61,21.32,3476.1
Daegu-Gyeongbuk,Gumi,2024-10-01,39.22,77.17,24.26,60.75,85.01,4.35,0.45,9.32,34.66,0.98,2.74,2.35,115,Moderate,10.34,70.8,0.0009,1.29,19.29,3667.23
Daegu-Gyeongbuk,Gyeongju,2024-10-01,24.78,31.29,11.11,27.9,39.01,1.53,0.59,4.31,17.74,1.39,3.24,3.06,97,Satisfactory,9.69,62.8,0.0017,1.18,15.87,816.29
Daegu-Gyeongbuk,Gyeongsan,2024-10-01,29.62,39.28,12.65,24.28,36.93,6.65,0.4,6.06,33.72,1.31,3.9,3.44,89,Satisfactory,3.46,45.2,0.0007,1.75,16.46,652.11
Daegu-Gyeongbuk,Andong,2024-10-01,16.1,36.27,5.76,18.55,24.32,5.84,0.57,4.61,16.89,1.38,3.64,3.82,61,Satisfactory,14.8,65.9,0.0003,1.61,11.4,853.86
Daegu-Gyeongbuk,Gimcheon,2024-10-01,22.65,42.97,8.85,21.45,30.3,3.58,0.6,2.31,35.55,1.25,2.84,2.42,93,Satisfactory,12.09,42.58,0.0011,1.75,13.29,856.52
Daegu-Gyeongbuk,Chilgok,2024-10-01,19.06,53.81,6.26,20.4,26.67,5.45,0.32,6.34,48.46,1.64,5.25,2.63,86,Satisfactory,12.96,47.71,0.0015,1.8,8.63,893.13
Daegu-Gyeongbuk,Yeongcheon,2024-10-01,19.96,41.83,19.89,34.51,54.41,7.13,0.68,3.76,27.67,0.36,1.27,0.96,61,Satisfactory,7.6,40.15,0.0015,0.72,9.11,374.62
Daegu-Gyeongbuk,Sangju,2024-10-01,20.43,37.74,8.84,23.38,32.22,5.78,0.61,4.02,29.7,1.5,3.99,4.43,60,Satisfactory,8.2,47.41,0.001,1.84,15.88,650.05
Daegu-Gyeongbuk,Yeongju,2024-10-01,21.83,42.32,10.58,25.06,35.64,7.2,0.34,6.5,25.85,0.52,1.86,1.07,92,Satisfactory,8.85,59.37,0.0002,1.21,16.71,948.66
Daegu-Gyeongbuk,Mungyeong,2024-10-01,24.36,32.73,13.17,33.86,47.03,6.04,0.54,5.39,26.36,0.82,2.61,2.39,75,Satisfactory,6.73,54.85,0.0021,1.5,12.86,833.43
Gwangju-Jeonnam,Gwangju,2024-10-01,34.83,43.93,14.4,32.48,46.88,5.29,0.79,4.3,26.44,1.16,2.67,2.02,58,Satisfactory,13.17,55.46,0.0004,1.41,20.74,19947.97
Gwangju-Jeonnam,Yeosu,2024-10-01,28.59,29.86,17.94,39.34,57.28,3.99,0.47,16.67,19.68,0.98,3.85,2.75,73,Satisfactory,18.1,49.23,0.001,1.65,15.02,4889.44
Gwangju-Jeonnam,Suncheon,2024-10-01,27.03,30.65,5.4,16.7,22.1,8.87,0.43,6.75,32.84,1.32,2.91,1.88,57,Satisfactory,5.36,51.98,0.0008,2.09,9.53,635.02
Gwangju-Jeonnam,Mokpo,2024-10-01,21.86,34.55,16.8,30.16,46.95,4.28,0.57,5.16,24.52,1.26,3.23,1.58,68,Satisfactory,17.27,67.01,0.0007,1.92,8.5,444.01
Gwangju-Jeonnam,Gwangyang,2024-10-01,35.99,61.66,19.96,34.91,54.87,2.85,0.61,10.32,35.26,1.29,4.7,3.79,143,Moderate,6.54,60.14,0.0011,1.61,32.76,3946.85
Gwangju-Jeonnam,Naju,2024-10-01,18.65,58.06,4.17,11.23,15.39,4.31,0.46,3.85,25.69,0.92,3.01,1.28,76,Satisfactory,5.92,62.88,0.0011,1.09,11.12,1086.83
Gwangju-Jeonnam,Muan,2024-10-01,25.45,50.93,6.93,20.63,27.56,7.86,0.39,1.79,33.95,1.02,2.06,2.56,61,Satisfactory,11.57,59.86,0.0014,1.26,14.88,775.31
Gwangju-Jeonnam,Hwasun,2024-10-01,25.08,26.38,18.1,36.55,54.64,7.8,0.57,2.91,18.63,1.23,4.58,2.04,94,Satisfactory,8.95,56.6,0.0011,1.98,9.78,622.66
Gwangju-Jeonnam,Haenam,2024-10-01,12.87,40.91,8.6,21.74,30.34,8.47,0.48,8.51,16.45,1.03,2.51,1.2,72,Satisfactory,5.26,52.29,0.0015,1.09,9.19,783.98
Daejeon-Chungnam,Daejeon,2024-10-01,29.43,41.29,25.86,49.78,75.65,4.09,0.63,2.96,34.89,0.8,1.69,1.9,59,Satisfactory,17.47,52.81,0.0009,2.77,12.41,17112.39
Daejeon-Chungnam,Cheonan,2024-10-01,16.49,32.21,16.67,36.23,52.9,7.12,0.63,0.09,16.34,1.9,6.17,4.64,89,Satisfactory,14.08,61.9,0.001,0.95,8.01,322.14
Daejeon-Chungnam,Asan,2024-10-01,22.76,46.67,9.41,25.34,34.75,5.84,0.42,4.44,36.61,1.38,4.72,3.17,91,Satisfactory,8.85,32.69,0.0014,1.59,13.34,945.86
Daejeon-Chungnam,Seosan,2024-10-01,21.99,46.85,27.78,47.38,75.16,4.58,0.41,17.03,0.0,1.44,4.33,1.91,72,Satisfactory,7.18,62.19,0.0015,1.83,35.94,2749.31
Daejeon-Chungnam,Dangjin,2024-10-01,20.95,62.15,12.83,23.06,35.89,5.26,0.69,20.82,43.31,1.1,3.67,1.76,81,Satisfactory,9.21,51.42,0.0011,1.27,30.73,2900.09
Daejeon-Chungnam,Gongju,2024-10-01,17.62,49.28,17.93,31.54,49.47,6.61,0.67,1.78,31.93,0.99,3.56,2.58,62,Satisfactory,14.14,50.14,0.0011,1.99,12.37,462.85
Daejeon-Chungnam,Nonsan,2024-10-01,9.19,30.91,19.11,35.21,54.33,5.45,0.39,3.55,40.37,0.83,2.38,1.91,18,Good,12.34,54.56,0.0014,1.37,14.55,1391.65
Daejeon-Chungnam,Boryeong,2024-10-01,25.98,28.18,7.31,15.23,22.55,3.73,0.5,2.11,39.21,1.15,3.84,2.67,86,Satisfactory,9.07,64.73,0.0011,1.52,11.91,910.7
Daejeon-Chungnam,Hongseong,2024-10-01,14.22,41.3,4.93,10.02,14.95,5.54,0.48,2.44,16.6,1.17,2.83,2.28,86,Satisfactory,7.23,64.42,0.0006,1.14,11.42,1075.74
Chungbuk,Cheongju,2024-10-01,24.26,39.65,7.83,16.99,24.82,5.11,0.52,6.85,33.32,1.69,6.41,2.18,96,Satisfactory,14.84,43.54,0.0006,2.15,10.12,541.02
Chungbuk,Chungju,2024-10-01,19.39,39.76,14.67,26.23,40.89,4.03,0.36,2.86,38.12,0.95,2.48,1.12,90,Satisfactory,6.51,61.23,0.0003,1.19,6.18,282.23
Chungbuk,Jecheon,2024-10-01,19.48,42.46,12.11,28.43,40.54,7.99,0.52,3.07,26.11,1.06,2.84,2.86,91,Satisfactory,13.66,78.5,0.0017,0.76,10.8,1044.29
Chungbuk,Jincheon,2024-10-01,21.75,31.17,8.45,18.31,26.76,3.96,0.54,4.49,33.46,1.28,3.65,3.79,97,Satisfactory,7.02,59.64,0.0001,0.87,10.33,53.13
Chungbuk,Eumseong,2024-10-01,10.72,29.88,4.62,8.04,12.66,7.34,0.31,5.49,42.65,0.94,2.15,1.11,18,Good,8.82,78.83,0.0011,1.02,13.88,50.0
Jeonbuk,Jeonju,2024-10-01,21.08,24.87,6.3,16.13,22.43,4.12,0.46,3.43,31.44,0.68,2.06,1.33,55,Satisfactory,10.83,59.53,0.0009,0.95,15.77,576.97
Jeonbuk,Iksan,2024-10-01,24.89,45.73,14.48,26.76,41.24,4.89,0.51,3.03,31.52,1.13,3.5,2.55,62,Satisfactory,12.94,59.65,0.0011,1.61,14.29,1162.72
Jeonbuk,Gunsan,2024-10-01,19.55,35.64,12.52,32.19,44.71,3.82,0.51,4.78,23.77,1.42,3.75,3.84,98,Satisfactory,12.53,51.57,0.0011,1.82,12.11,628.05
Jeonbuk,Jeongeup,2024-10-01,10.02,41.16,10.26,19.42,29.68,6.09,0.64,3.23,31.48,1.2,4.42,2.22,24,Good,12.86,29.85,0.0017,1.16,8.63,1266.93
Jeonbuk,Namwon,2024-10-01,13.06,33.62,9.73,23.32,33.05,5.1,0.56,4.0,41.4,1.2,4.46,1.23,70,Satisfactory,9.98,34.29,0.0007,1.79,11.38,487.71
Jeonbuk,Gimje,2024-10-01,20.5,35.22,13.13,33.62,46.75,5.46,0.42,3.02,26.24,1.02,3.66,1.81,89,Satisfactory,11.23,73.69,0.0017,1.44,12.08,782.72
Jeonbuk,Wanju,2024-10-01,29.39,25.58,11.48,32.18,43.66,4.66,0.44,3.54,25.78,1.38,5.1,1.73,65,Satisfactory,9.73,61.72,0.0005,1.97,13.24,471.62
Gangwon,Chuncheon,2024-10-01,28.46,28.34,13.93,25.15,39.08,6.54,0.56,5.91,25.11,1.39,4.41,3.8,57,Satisfactory,18.8,53.28,0.0011,1.79,12.63,661.57
Gangwon,Wonju,2024-10-01,21.26,36.1,8.21,26.18,34.39,8.31,0.77,1.98,22.64,1.3,3.22,3.82,62,Satisfactory,10.02,42.63,0.0006,2.05,9.03,976.71
Gangwon,Gangneung,2024-10-01,14.35,34.11,14.43,30.9,45.33,3.63,0.53,3.41,32.0,1.02,3.44,1.04,82,Satisfactory,8.2,54.8,0.0018,2.14,10.95,1019.22
Gangwon,Donghae,2024-10-01,16.74,19.54,6.61,20.98,27.59,7.24,0.57,6.5,15.67,2.04,4.62,5.07,74,Satisfactory,18.09,51.86,0.0008,2.01,10.41,488.79
Gangwon,Sokcho,2024-10-01,16.13,9.6,11.36,22.24,33.6,6.6,0.34,3.9,37.91,0.91,2.82,2.03,75,Satisfactory,16.34,72.32,0.0001,1.24,12.52,451.54
Gangwon,Samcheok,2024-10-01,16.27,29.91,12.93,25.01,37.94,4.84,0.52,5.5,52.07,1.51,3.06,2.71,92,Satisfactory,6.8,54.79,0.0012,1.09,10.41,709.16
Gangwon,Taebaek,2024-10-01,21.5,49.33,10.61,34.42,45.03,7.73,0.57,4.08,32.55,1.4,4.58,2.75,78,Satisfactory,13.02,60.46,0.0008,1.77,8.56,1107.86
Gangwon,Hongcheon,2024-10-01,17.19,50.46,15.04,28.57,43.62,6.71,0.56,5.06,29.98,1.76,6.92,4.43,96,Satisfactory,9.9,40.49,0.0011,1.07,11.62,358.75
Jeju,Jeju City,2024-10-01,13.4,32.33,9.83,19.71,29.54,3.62,0.73,5.91,30.72,1.27,4.75,1.67,53,Satisfactory,16.39,60.31,0.0007,1.35,8.3,621.79
Jeju,Seogwipo,2024-10-01,26.11,12.66,13.06,28.16,41.21,4.8,0.49,1.57,31.67,1.07,2.47,2.72,55,Satisfactory,17.14,59.65,0.0003,1.05,12.75,394.46
Seoul Capital Area,Seoul,2024-11-01,26.72,54.36,9.67,27.4,37.06,3.39,0.82,5.88,31.52,0.78,2.34,1.36,86,Satisfactory,8.76,57.91,0.0007,0.09,24.99,15951.79
Seoul Capital Area,Incheon,2024-11-01,10.31,43.03,9.86,29.09,38.95,4.27,0.66,2.18,38.34,1.41,4.12,4.1,42,Good,15.78,62.48,0.001,1.41,12.73,16701.0
Seoul Capital Area,Suwon,2024-11-01,25.51,57.08,15.34,27.15,42.5,4.31,0.75,5.3,34.77,1.46,4.72,3.28,78,Satisfactory,12.83,54.24,0.0008,1.52,21.08,16357.5
Seoul Capital Area,Seongnam,2024-11-01,17.87,47.18,13.35,30.76,44.11,5.78,0.53,5.37,49.85,1.08,2.93,1.55,92,Satisfactory,17.55,58.62,0.0009,2.04,13.87,676.18
Seoul Capital Area,Goyang,2024-11-01,21.09,27.02,22.03,38.3,60.33,4.53,0.5,5.1,34.8,1.52,4.33,2.7,67,Satisfactory,7.23,74.27,0.0012,1.3,14.53,642.26
Seoul Capital Area,Yongin,2024-11-01,20.5,31.19,5.76,17.7,23.46,5.95,0.29,4.68,30.51,0.69,2.27,1.38,90,Satisfactory,15.04,72.95,0.0006,1.64,8.27,361.18
Seoul Capital Area,Bucheon,2024-11-01,24.4,42.6,10.29,19.93,30.22,4.77,0.67,0.05,43.55,1.37,4.79,4.02,81,Satisfactory,14.08,45.61,0.0006,0.62,12.49,1212.68
Seoul Capital Area,Ansan,2024-11-01,17.26,38.22,13.77,22.97,36.74,6.71,0.72,6.7,28.86,1.2,4.16,1.83,76,Satisfactory,12.79,60.14,0.001,1.4,14.59,405.31
Seoul Capital Area,Namyangju,2024-11-01,23.88,44.15,9.85,18.12,27.97,8.04,0.35,4.95,39.3,1.95,6.51,3.6,73,Satisfactory,20.02,51.42,0.001,1.54,9.44,1057.71
Seoul Capital Area,Hwaseong,2024-11-01,20.35,28.48,14.02,26.93,40.96,7.59,0.36,4.63,35.07,0.84,2.92,1.41,72,Satisfactory,10.98,49.89,0.0015,1.36,7.92,789.18
Seoul Capital Area,Anyang,2024-11-01,29.05,30.42,19.08,36.96,56.04,6.31,0.47,4.29,36.62,1.21,3.26,3.5,70,Satisfactory,9.88,67.53,0.0008,2.19,12.03,631.91
Seoul Capital Area,Pyeongtaek,2024-11-01,16.98,27.48,6.31,16.36,22.67,3.35,0.51,2.14,29.22,1.69,5.98,4.49,86,Satisfactory,7.43,47.98,0.0003,2.07,9.62,799.12
Seoul Capital Area,Uijeongbu,2024-11-01,14.53,49.71,10.7,24.61,35.32,6.89,0.48,4.34,28.92,1.39,5.52,3.03,57,Satisfactory,6.26,52.04,0.0007,1.6,5.95,798.26
Seoul Capital Area,Siheung,2024-11-01,16.77,26.4,10.87,23.44,34.31,7.73,0.42,3.11,23.59,1.39,3.08,3.12,72,Satisfactory,10.28,60.15,0.0013,2.28,11.99,1279.53
Seoul Capital Area,Paju,2024-11-01,24.65,18.12,15.38,36.41,51.79,5.17,0.47,2.86,26.61,0.89,2.83,2.06,68,Satisfactory,11.95,69.12,0.0005,1.22,9.04,475.61
Seoul Capital Area,Gimpo,2024-11-01,10.11,18.02,11.54,29.12,40.65,5.23,0.51,4.91,26.95,1.18,2.94,2.77,37,Good,11.37,50.51,0.0004,1.29,12.58,880.83
Seoul Capital Area,Gwangmyeong,2024-11-01,22.94,28.72,10.72,18.18,28.91,8.5,0.37,3.69,24.65,1.5,5.02,1.86,63,Satisfactory,8.21,52.92,0.0014,1.94,14.83,755.23
Seoul Capital Area,Gwangju,2024-11-01,29.47,68.0,6.9,12.94,19.85,4.15,0.66,3.11,19.28,1.72,6.83,2.5,84,Satisfactory,14.05,61.05,0.0008,1.83,22.56,9533.6
Seoul Capital Area,Gunpo,2024-11-01,14.14,36.31,7.35,17.25,24.6,5.55,0.28,4.17,31.6,1.21,4.42,3.29,77,Satisfactory,8.52,66.98,0.0017,2.22,14.05,1034.03
Seoul Capital Area,Osan,2024-11-01,21.12,29.99,9.26,20.56,29.83,6.93,0.45,1.16,31.76,1.07,2.9,2.86,78,Satisfactory,12.39,37.58,0.0003,1.16,14.97,885.74
Seoul Capital Area,Icheon,2024-11-01,28.8,54.87,8.37,20.66,29.03,5.03,0.55,4.82,32.57,1.81,4.12,4.17,78,Satisfactory,11.3,39.45,0.001,2.44,10.36,848.18
Seoul Capital Area,Yangju,2024-11-01,26.14,33.09,14.2,38.2,52.4,6.26,0.4,3.21,29.09,1.37,4.31,2.22,52,Satisfactory,11.56,61.29,0.0006,1.15,13.22,463.54
Seoul Capital Area,Guri,2024-11-01,19.6,28.36,13.82,33.23,47.05,7.19,0.4,1.82,26.63,1.09,3.6,1.21,69,Satisfactory,12.39,63.18,0.0006,1.53,6.33,71.11
Seoul Capital Area,Hanam,2024-11-01,14.51,23.38,20.07,36.29,56.36,6.28,0.57,4.45,27.61,1.87,7.06,4.52,73,Satisfactory,10.94,54.14,0.001,1.12,10.48,413.3
